"";"StoryId";"UserId";"ReadingSessionNumber";"EngagementTypeId";"Id";"NavigationBlockNumber";"BaselineSpeed";"IsBaselineSpeedAdjusted";"AdjustedBaselineSpeed";"IsIntrinsicCondition";"Date";"Time";"TimeBeforeDeadlinesDays";"TimeBeforeDeadlineMinutes";"Type";"StartLocation";"VisibleCharacterCount";"VisibleWordCount";"PageInSection";"TotalPagesInSection";"Device";"OperatingSystem";"Browser";"ReadingBlockNumber";"IsBlurred";"IsDialogOpen";"IsMenuOpen";"IsInactive";"IsReading";"TimezoneOffset";"WindowHeight";"WindowWidth";"IsSelectionOpen";"IsOpeningEvent";"IsClosingEvent";"IsPageOpen";"IsDurationFixed";"ReadingBlockDuration";"EngagedReadingDuration";"EngagedReadingSpeed";"EngagedSpeedLabel";"Direction";"NavigationBlockDirection";"Condition";"IsLastEventInReadingSession";"DurationMinutes";"IsAdjustedDuration";"NavigationBlockDuration";"ContinuousEngagementMinutes";"ContinuousEngagementSeconds";"Engagement";"PotentialReadingSessionArtefact";"EndLocation";"VisibleColumns";"CumulativeRSTime";"IsEngagement";"CumulativeEngagementTimeInRS";"CumulativeEngagementTime";"X";"Author";"Title";"AverageWordFrequency";"SDWordFrequency";"NumberOfWords";"NumberOfSentences";"AverageSentenceLength";"SDSentenceLength";"CharacterLength";"WordLength";"AverageRating";"SDRating";"MedianRating";"MinRating";"MaxRating";"PublicationYear";"PublicationType";"Genre";"Percentage";"NBFirstStartLocation";"NBLastStartLocation";"NBFirstVisibleCharacterCount";"NBLastVisibleCharacterCount";"NBFirstReadingBlock";"NBLastReadingBlock";"NBFirstPage";"NBLastPage";"NBFirstPagesInSection";"NBLastPagesInSection";"NBEndLocation";"NBAverageReadingSpeed";"NBFirstCumulativeRSTime";"NBLastCumulativeRSTime";"NBDuration";"NBSpeedLabel";"NBAnyProgressBarUsage";"NBFirstTimeBeforeDeadline";"NBLastTimeBeforeDeadline"
"6062";"7";"6";4;1;7784;"27";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:03:13.290;3,98661604925926;5740,72711093333;"openBook";0;0;0;0;0;"Other";"Windows";"Chrome";8;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;TRUE;FALSE;FALSE;FALSE;0,01365;0;NA;"";"";"";"NonAutonomousCondition";FALSE;0,01365;FALSE;0,01365;0,01365;0,819;"Disengagement";FALSE;0;"TwoColumns";0,01365;FALSE;0;0;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0;0;0;0;0;8;8;0;0;0;0;0;NA;0,01365;0,01365;0,01365;"";FALSE;3,98661604925926;3,98661604925926
"6063";"7";"6";4;2;7785;"28";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:03:14.109;3,98660657009259;5740,71346093333;"openPage";0;861;179;1;31;"Other";"Windows";"Chrome";9;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,104566666666667;0,104566666666667;1711,82658591011;"Scanning";"";"Forward";"NonAutonomousCondition";FALSE;0,0984333333333333;FALSE;0,115733333333333;28,2972833333333;1697,837;"Engagement";FALSE;861;"TwoColumns";0,112083333333333;TRUE;0,0984333333333333;0,0984333333333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0;0;861;861;1032;9;10;1;2;31;31;1893;5819,58029703949;0,112083333333333;0,129383333333333;0,115733333333333;"Scanning";FALSE;3,98660657009259;3,98653395435185
"6066";"7";"6";4;2;7788;"29";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:03:21.053;3,98652619972222;5740,5977276;"keyboardBackward";861;1032;240;2;31;"Other";"Windows";"Chrome";10;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,0171;0,0171;14035,0877192982;"Scanning";"Backward";"Backward";"NonAutonomousCondition";FALSE;0,00593333333333333;FALSE;0,00593333333333333;28,2972833333333;1697,837;"Engagement";FALSE;1893;"TwoColumns";0,135316666666667;TRUE;0,121666666666667;0,121666666666667;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,0266044557055897;861;861;1032;1032;10;10;2;2;31;31;1893;14035,0877192982;0,135316666666667;0,135316666666667;0,00593333333333333;"Scanning";FALSE;3,98652619972222;3,98652619972222
"6067";"7";"6";4;2;7789;"30";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:03:21.409;3,98652207935185;5740,59179426667;"openPage";0;861;179;1;31;"Other";"Windows";"Chrome";11;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,64955;0,64955;275,575398352706;"DeepReading";"";"Forward";"NonAutonomousCondition";FALSE;0,642716666666667;FALSE;12,6795333333333;28,2972833333333;1697,837;"Engagement";FALSE;861;"TwoColumns";0,778033333333333;TRUE;0,764383333333333;0,764383333333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0;0;15327;861;807;11;25;1;15;31;31;16134;285,132497654868;0,778033333333333;12,81485;12,6795333333333;"DeepReading";FALSE;3,98652207935185;3,97772097981481
"6097";"7";"6";4;2;7819;"31";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:16:02.181;3,97771684787037;5727,91226093333;"openPage";16134;992;243;16;31;"Other";"Windows";"Chrome";26;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;4,49551666666667;4,49551666666667;54,0538536541962;"SlowReading";"";"Forward";"NonAutonomousCondition";FALSE;4,4897;FALSE;4,49551666666667;28,2972833333333;1697,837;"Engagement";FALSE;17126;"TwoColumns";17,30455;TRUE;17,2909;17,2909;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,498532274511016;16134;16134;992;992;26;26;16;16;31;31;17126;54,0538536541962;17,30455;17,3103666666667;4,49551666666667;"SlowReading";FALSE;3,97771684787037;3,97459900064815
"6099";"7";"6";4;2;7821;"32";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:20:31.912;3,9745949612963;5723,41674426667;"openPage";17126;1083;239;17;31;"Other";"Windows";"Chrome";27;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,874233333333333;0,874233333333333;273,382392191253;"DeepReading";"";"Forward";"NonAutonomousCondition";FALSE;0,855016666666667;FALSE;11,0005666666667;28,2972833333333;1697,837;"Engagement";FALSE;18209;"TwoColumns";18,1653833333333;TRUE;18,1517333333333;18,1517333333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,529184562617804;17126;31630;1083;733;27;41;17;31;31;31;32363;326,445881786723;18,1653833333333;28,3109333333333;11,0005666666667;"DeepReading";FALSE;3,9745949612963;3,96730702148148
"6128";"7";"6";4;3;7850;"33";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:31.946;3,96695567888889;5712,4161776;"openMenu";31630;733;172;31;31;"Other";"Windows";"Chrome";41;FALSE;FALSE;TRUE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,564316666666667;0,524816666666667;327,733494236082;"DeepReading";"";"";"NonAutonomousCondition";FALSE;0,0395;FALSE;0,0395;0,0395;2,37;"Disengagement";FALSE;32363;"TwoColumns";28,3504333333333;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,977350678243673;31630;31630;733;733;41;41;31;31;31;31;32363;327,733494236082;28,3504333333333;28,3504333333333;0,0395;"DeepReading";FALSE;3,96695567888889;3,96695567888889
"6129";"7";"6";4;4;7851;"34";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:34.316;3,96692824833333;5712,3766776;"closeMenu";31630;733;172;31;31;"Other";"Windows";"Chrome";41;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,564316666666667;0,524816666666667;327,733494236082;"DeepReading";"";"";"NonAutonomousCondition";FALSE;0,0160166666666667;FALSE;0,0160166666666667;0,146266666666667;8,776;"DisruptedEngagement";FALSE;32363;"TwoColumns";28,36645;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,977350678243673;31630;31630;733;733;41;41;31;31;31;31;32363;327,733494236082;28,36645;28,36645;0,0160166666666667;"DeepReading";FALSE;3,96692824833333;3,96692824833333
"6130";"7";"6";4;4;7852;"35";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:35.277;3,96691712564815;5712,36066093333;"progressBarJump";31630;733;172;31;31;"Other";"Windows";"Chrome";41;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,564316666666667;0,524816666666667;327,733494236082;"DeepReading";"";"";"NonAutonomousCondition";FALSE;0,00286666666666667;FALSE;0,00286666666666667;0,146266666666667;8,776;"DisruptedEngagement";FALSE;32363;"TwoColumns";28,3693166666667;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,977350678243673;31630;31630;733;733;41;41;31;31;31;31;32363;327,733494236082;28,3693166666667;28,3693166666667;0,00286666666666667;"DeepReading";TRUE;3,96691712564815;3,96691712564815
"6131";"7";"6";4;4;7853;"36";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:35.449;3,96691513490741;5712,35779426667;"openPage";26583;1074;244;26;31;"Other";"Windows";"Chrome";42;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,0328166666666667;0,0328166666666667;7435,24631792788;"Scanning";"";"Forward";"NonAutonomousCondition";FALSE;0,0269833333333333;FALSE;0,0328166666666667;0,146266666666667;8,776;"DisruptedEngagement";FALSE;27657;"TwoColumns";28,3963;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,821400982603591;26583;26583;1074;1074;42;42;26;26;31;31;27657;7435,24631792788;28,3963;28,4021333333333;0,0328166666666667;"Scanning";FALSE;3,96691513490741;3,96689639648148
"6133";"7";"6";4;4;7855;"37";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:37.418;3,96689234555556;5712,3249776;"openPage";27657;1022;222;27;31;"Other";"Windows";"Chrome";43;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,00626666666666667;0,00626666666666667;35425,5319148936;"Browsing";"";"Forward";"NonAutonomousCondition";FALSE;0,000116666666666667;FALSE;0,0201666666666667;0,146266666666667;8,776;"DisruptedEngagement";FALSE;28679;"TwoColumns";28,40225;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,854587028396626;27657;28679;1022;830;43;44;27;28;31;31;29509;22501,148017756;28,40225;28,4223;0,0201666666666667;"Browsing";FALSE;3,96689234555556;3,96688005388889
"6138";"7";"6";4;4;7860;"38";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:38.628;3,96687834092593;5712,30481093333;"openPage";29509;1105;265;30;31;"Other";"Windows";"Chrome";45;FALSE;FALSE;FALSE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;0,0174166666666667;0,0174166666666667;15215,3110047847;"Scanning";"";"Forward";"NonAutonomousCondition";FALSE;0,0161333333333333;FALSE;0,0744;0,146266666666667;8,776;"DisruptedEngagement";FALSE;30614;"TwoColumns";28,4384333333333;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,911812872725026;29509;31630;1105;733;45;47;30;31;31;31;32363;12228,1982736875;28,4384333333333;28,4967;0,0744;"Scanning";FALSE;3,96687834092593;3,96685410481481
"6142";"7";"6";4;5;7864;"39";320,021108577244;FALSE;NA;FALSE;2020-05-16;2022-09-29 11:31:43.092;3,96682667425926;5712,23041093333;"openMenu";31630;733;172;31;31;"Other";"Windows";"Chrome";47;FALSE;FALSE;TRUE;FALSE;TRUE;-60;578;1280;FALSE;FALSE;FALSE;TRUE;FALSE;9,97361666666666;0,0395;4354,43037974684;"Scanning";"";"";"NonAutonomousCondition";TRUE;0;TRUE;0;0;0;"Disengagement";FALSE;32363;"TwoColumns";28,4967;FALSE;28,2972833333333;28,2972833333333;7;"MaryEWilkinsFreeman";"The Yates Pride";4,06927297668038;14,2244968218505;1458;461;15,4360086767896;11,3598609008597;32363;7253;2,65;1,13234420112902;2;1;5;1912;"PublicDomain";"Romance";0,977350678243673;31630;31630;733;733;47;47;31;31;31;31;32363;4354,43037974684;28,4967;28,4967;0;"Scanning";FALSE;3,96682667425926;3,96682667425926
"2185";"2";"7";2;1;770;"15";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:29.353;13,606839350037;19593,8486640533;"blur";0;1419;289;1;36;"Other";"Mac OS X";"Safari";4;TRUE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,172466666666667;0,0311166666666667;9287,62720942689;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,01155;FALSE;0,01155;0,0708666666666667;4,252;"Disengagement";FALSE;1419;"TwoColumns";0,01155;FALSE;0;0;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;4;4;1;1;36;36;1419;9287,62720942689;0,01155;0,01155;0,01155;"Scanning";FALSE;13,606839350037;13,606839350037
"2186";"2";"7";2;1;771;"16";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:30.046;13,6068313292037;19593,8371140533;"openBook";0;1419;289;1;36;"Other";"Mac OS X";"Safari";4;TRUE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,172466666666667;0,0311166666666667;9287,62720942689;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,0593166666666667;FALSE;0,0593166666666667;0,0708666666666667;4,252;"Disengagement";FALSE;1419;"TwoColumns";0,0708666666666667;FALSE;0;0;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;4;4;1;1;36;36;1419;9287,62720942689;0,0708666666666667;0,0708666666666667;0,0593166666666667;"Scanning";FALSE;13,6068313292037;13,6068313292037
"2187";"2";"7";2;2;772;"17";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:33.605;13,6067901370741;19593,7777973867;"focus";0;1419;289;1;36;"Other";"Mac OS X";"Safari";4;FALSE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,172466666666667;0,0311166666666667;9287,62720942689;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,0311166666666667;FALSE;0,0311166666666667;0,201066666666667;12,064;"DisruptedEngagement";FALSE;1419;"TwoColumns";0,101983333333333;FALSE;0;0;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;4;4;1;1;36;36;1419;9287,62720942689;0,101983333333333;0,101983333333333;0,0311166666666667;"Scanning";FALSE;13,6067901370741;13,6067901370741
"2188";"2";"7";2;2;773;"18";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:35.472;13,6067685282778;19593,74668072;"openPage";0;1419;289;1;36;"Other";"Mac OS X";"Safari";5;FALSE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,251916666666667;0,197133333333333;1466,01285086236;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,16995;FALSE;0,16995;0,201066666666667;12,064;"DisruptedEngagement";FALSE;1419;"TwoColumns";0,271933333333333;FALSE;0;0;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;5;5;1;1;36;36;1419;1466,01285086236;0,271933333333333;0,271933333333333;0,16995;"Scanning";FALSE;13,6067685282778;13,6067685282778
"2189";"2";"7";2;3;774;"19";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:45.669;13,6066505074444;19593,57673072;"blur";0;1419;289;1;36;"Other";"Mac OS X";"Safari";5;TRUE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,251916666666667;0,197133333333333;1466,01285086236;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,0547833333333333;FALSE;0,0547833333333333;0,0547833333333333;3,287;"Disengagement";FALSE;1419;"TwoColumns";0,326716666666667;FALSE;0;0;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;5;5;1;1;36;36;1419;1466,01285086236;0,326716666666667;0,326716666666667;0,0547833333333333;"Scanning";FALSE;13,6066505074444;13,6066505074444
"2190";"2";"7";2;4;775;"20";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:48.956;13,606612463463;19593,5219473867;"focus";0;1419;289;1;36;"Other";"Mac OS X";"Safari";5;FALSE;FALSE;FALSE;FALSE;TRUE;-60;741;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,251916666666667;0,197133333333333;1466,01285086236;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,0206666666666667;FALSE;0,0206666666666667;7,17296666666667;430,378;"Engagement";FALSE;1419;"TwoColumns";0,347383333333333;TRUE;0,0206666666666667;0,0206666666666667;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;5;5;1;1;36;36;1419;1466,01285086236;0,347383333333333;0,347383333333333;0,0206666666666667;"Scanning";FALSE;13,606612463463;13,606612463463
"2191";"2";"7";2;4;776;"21";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:50.196;13,6065981116111;19593,50128072;"resize";0;1419;289;1;36;"Other";"Mac OS X";"Safari";5;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,251916666666667;0,197133333333333;1466,01285086236;"Scanning";"";"";"NonAutonomousCondition";FALSE;0,00651666666666667;FALSE;0,00651666666666667;7,17296666666667;430,378;"Engagement";FALSE;1419;"TwoColumns";0,3539;TRUE;0,0271833333333333;0,0271833333333333;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1419;1419;5;5;1;1;36;36;1419;1466,01285086236;0,3539;0,3539;0,00651666666666667;"Scanning";FALSE;13,6065981116111;13,6065981116111
"2192";"2";"7";2;4;777;"22";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:14:50.587;13,6065935861481;19593,4947640533;"openPage";0;1657;344;1;31;"Other";"Mac OS X";"Safari";6;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;1,31893333333333;1,31893333333333;260,81682167408;"DeepReading";"";"Forward";"NonAutonomousCondition";FALSE;1,31301666666667;FALSE;2,01485;7,17296666666667;430,378;"Engagement";FALSE;1657;"TwoColumns";1,66691666666667;TRUE;1,3402;1,3402;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;1657;1657;1974;6;7;1;2;31;31;3631;372,504600686487;1,66691666666667;2,36875;2,01485;"DeepReading";FALSE;13,6065935861481;13,6056776602222
"1491";"2";"7";2;4;780;"23";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:16:51.478;13,6051943847593;19591,4799140533;"wheelBackward";1657;1974;418;2;31;"Other";"Mac OS X";"Safari";7;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,701483333333333;0,701483333333333;595,880158711302;"DeepReading";"Backward";"Backward";"NonAutonomousCondition";FALSE;0,00556666666666667;FALSE;0,00556666666666667;7,17296666666667;430,378;"Engagement";FALSE;3631;"TwoColumns";2,37431666666667;TRUE;2,0476;2,0476;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0,0292926971555854;1657;1657;1974;1974;7;7;2;2;31;31;3631;595,880158711302;2,37431666666667;2,37431666666667;0,00556666666666667;"DeepReading";FALSE;13,6051943847593;13,6051943847593
"1492";"2";"7";2;4;781;"24";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:16:51.812;13,6051905190185;19591,4743473867;"openPage";0;1657;344;1;31;"Other";"Mac OS X";"Safari";8;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,0171666666666667;0,0171666666666667;20038,8349514563;"Scanning";"";"Forward";"NonAutonomousCondition";FALSE;0,0120833333333333;FALSE;0,0171666666666667;7,17296666666667;430,378;"Engagement";FALSE;1657;"TwoColumns";2,3864;TRUE;2,05968333333333;2,05968333333333;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0;0;0;1657;1657;8;8;1;1;31;31;1657;20038,8349514563;2,3864;2,39148333333333;0,0171666666666667;"Scanning";FALSE;13,6051905190185;13,6051821278148
"1494";"2";"7";2;4;783;"25";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:16:52.842;13,6051785977222;19591,45718072;"openPage";1657;1974;418;2;31;"Other";"Mac OS X";"Safari";9;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;0,528316666666667;0,528316666666667;791,192151171961;"Skimming";"";"Forward";"NonAutonomousCondition";FALSE;0,522233333333333;FALSE;0,528316666666667;7,17296666666667;430,378;"Engagement";FALSE;3631;"TwoColumns";2,91371666666667;TRUE;2,587;2,587;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0,0292926971555854;1657;1657;1974;1974;9;9;2;2;31;31;3631;791,192151171961;2,91371666666667;2,9198;0,528316666666667;"Skimming";FALSE;13,6051785977222;13,6048159356852
"1496";"2";"7";2;4;785;"26";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:17:24.541;13,6048117111481;19590,9288640533;"openPage";3631;1889;429;3;31;"Other";"Mac OS X";"Safari";10;FALSE;FALSE;FALSE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;1,80061666666667;1,80061666666667;238,251710062293;"DeepReading";"";"Forward";"NonAutonomousCondition";FALSE;1,79455;FALSE;4,57988333333333;7,17296666666667;430,378;"Engagement";FALSE;5520;"TwoColumns";4,71435;TRUE;4,38763333333333;4,38763333333333;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0,0641893683596443;3631;7521;1889;1875;10;12;3;5;31;31;9396;239,652111844589;4,71435;7,49968333333333;4,57988333333333;"DeepReading";FALSE;13,6048117111481;13,6017177065185
"1515";"2";"7";2;5;794;"27";283,590814196242;FALSE;NA;FALSE;2020-05-06;2022-09-29 20:21:59.334;13,6016312366111;19586,34898072;"openMenu";7521;1875;431;5;31;"Other";"Mac OS X";"Safari";12;FALSE;FALSE;TRUE;FALSE;TRUE;-60;837;1440;FALSE;FALSE;FALSE;TRUE;FALSE;1,14785;1,1001;391,782565221343;"DeepReading";"";"";"NonAutonomousCondition";FALSE;0,04775;FALSE;0,04775;0,04775;2,865;"Disengagement";FALSE;9396;"TwoColumns";7,54743333333333;FALSE;7,17296666666667;7,17296666666667;2;"RykESpoor";"Preparations and Alliances";3,82503087690408;15,7410919622037;2429;772;15,130829015544;14,4290287043429;56567;11956;2,76666666666667;1,25369510345593;3;1;5;2017;"CreativeCommons";"ScienceFiction";0,132957377976559;7521;7521;1875;1875;12;12;5;5;31;31;9396;391,782565221343;7,54743333333333;7,54743333333333;0,04775;"DeepReading";FALSE;13,6016312366111;13,6016312366111
