"";"UserId";"ReadingSessionNumber";"ReadingBlockNumber";"StartLocation";"EndLocation";"IsNewUser";"IsNewSession";"IsReadingSetUpChange";"IncludesNonlinearity";"StartsNonlinearity";"FirstTimeUntilDeadlineDays";"FirstCumReadingSessionTime";"WindowWidth"
"1";"6";4;"9";0;861;FALSE;FALSE;TRUE;FALSE;FALSE;3,98660657009259;0,112083333333333;1280
"2";"6";4;"10";861;1893;FALSE;FALSE;FALSE;TRUE;TRUE;3,98653395435185;0,129383333333333;1280
"3";"6";4;"11";0;861;FALSE;FALSE;FALSE;FALSE;FALSE;3,98652207935185;0,778033333333333;1280
"4";"6";4;"12";861;1893;FALSE;FALSE;FALSE;FALSE;FALSE;3,98607100296296;1,62833333333333;1280
"5";"6";4;"13";1893;2815;FALSE;FALSE;FALSE;FALSE;FALSE;3,98548062101852;2,55918333333333;1280
"6";"6";4;"14";2815;3968;FALSE;FALSE;FALSE;FALSE;FALSE;3,98483489185185;3,44161666666667;1280
"7";"6";4;"15";3968;4800;FALSE;FALSE;FALSE;FALSE;FALSE;3,98421829462963;4,22055;1280
"8";"6";4;"16";4800;5853;FALSE;FALSE;FALSE;FALSE;FALSE;3,98367422055556;5,05936666666667;1280
"9";"6";4;"17";5853;7087;FALSE;FALSE;FALSE;FALSE;FALSE;3,98309860712963;5,98488333333333;1280
"10";"6";4;"18";7087;8317;FALSE;FALSE;FALSE;FALSE;FALSE;3,98245587564815;6,7328;1280
"11";"6";4;"19";8317;9605;FALSE;FALSE;FALSE;FALSE;FALSE;3,98193617657407;7,79628333333333;1280
"12";"6";4;"20";9605;10813;FALSE;FALSE;FALSE;FALSE;FALSE;3,98119779694444;8,69713333333333;1280
"13";"6";4;"21";10813;11966;FALSE;FALSE;FALSE;FALSE;FALSE;3,9805721487963;9,4653;1280
"14";"6";4;"22";11966;13065;FALSE;FALSE;FALSE;FALSE;FALSE;3,98003886175926;10,1891333333333;1280
"15";"6";4;"23";13065;14374;FALSE;FALSE;FALSE;FALSE;FALSE;3,97953601453704;11,2472833333333;1280
"16";"6";4;"24";14374;15327;FALSE;FALSE;FALSE;FALSE;FALSE;3,97880124601852;11,84725;1280
"17";"6";4;"25";15327;16134;FALSE;FALSE;FALSE;FALSE;FALSE;3,97838474138889;12,8089;1280
"18";"6";4;"26";16134;17126;FALSE;FALSE;FALSE;FALSE;FALSE;3,97771684787037;17,30455;1280
"19";"6";4;"27";17126;18209;FALSE;FALSE;FALSE;FALSE;FALSE;3,9745949612963;18,1653833333333;1280
"20";"6";4;"28";18209;19465;FALSE;FALSE;FALSE;FALSE;FALSE;3,97398785481481;19,0757;1280
"21";"6";4;"29";19465;20660;FALSE;FALSE;FALSE;FALSE;FALSE;3,97336489185185;19,9247333333333;1280
"22";"6";4;"30";20660;21634;FALSE;FALSE;FALSE;FALSE;FALSE;3,97277529694444;20,5813333333333;1280
"23";"6";4;"31";21634;22696;FALSE;FALSE;FALSE;FALSE;FALSE;3,97231949833333;21,39055;1280
"24";"6";4;"32";22696;23632;FALSE;FALSE;FALSE;FALSE;FALSE;3,9717574612963;22,01485;1280
"25";"6";4;"33";23632;24812;FALSE;FALSE;FALSE;FALSE;FALSE;3,97132380388889;22,8848666666667;1280
"26";"6";4;"34";24812;25702;FALSE;FALSE;FALSE;FALSE;FALSE;3,97071974138889;23,4862166666667;1280
"27";"6";4;"35";25702;26583;FALSE;FALSE;FALSE;FALSE;FALSE;3,97030222981481;24,1473;1280
"28";"6";4;"36";26583;27657;FALSE;FALSE;FALSE;FALSE;FALSE;3,9698429937037;25,0251833333333;1280
"29";"6";4;"37";27657;28679;FALSE;FALSE;FALSE;FALSE;FALSE;3,96923342194444;25,6288666666667;1280
"30";"6";4;"38";28679;29509;FALSE;FALSE;FALSE;FALSE;FALSE;3,96881422055556;26,3779833333333;1280
"31";"6";4;"39";29509;30614;FALSE;FALSE;FALSE;FALSE;FALSE;3,96829400064815;27,1627666666667;1280
"32";"6";4;"40";30614;31630;FALSE;FALSE;FALSE;FALSE;FALSE;3,96774880388889;27,79895;1280
"33";"6";4;"41";31630;32363;FALSE;FALSE;FALSE;TRUE;TRUE;3,96730702148148;28,3109333333333;1280
"34";"6";4;"42";26583;27657;FALSE;FALSE;FALSE;FALSE;FALSE;3,96691513490741;28,3963;1280
"35";"6";4;"43";27657;28679;FALSE;FALSE;FALSE;TRUE;TRUE;3,96689234555556;28,40225;1280
"36";"6";4;"44";28679;29509;FALSE;FALSE;FALSE;TRUE;FALSE;3,9668879937037;28,4095333333333;1280
"37";"6";4;"45";29509;30614;FALSE;FALSE;FALSE;FALSE;FALSE;3,96687834092593;28,4384333333333;1280
"38";"6";4;"46";30614;31630;FALSE;FALSE;FALSE;FALSE;FALSE;3,96686624601852;28,4572;1280
"39";"6";4;"47";31630;32363;FALSE;FALSE;FALSE;FALSE;FALSE;3,96685410481481;28,4967;1280
"40";"7";2;"4";0;1419;FALSE;FALSE;FALSE;FALSE;FALSE;13,6067901370741;0,172466666666667;1440
"41";"7";2;"5";0;1419;FALSE;FALSE;FALSE;FALSE;FALSE;13,6067685282778;0,342416666666667;1440
"42";"7";2;"6";0;1657;FALSE;FALSE;TRUE;FALSE;FALSE;13,6065935861481;1,7374;1440
"43";"7";2;"7";1657;3631;FALSE;FALSE;FALSE;TRUE;TRUE;13,6056776602222;2,43923333333333;1440
"44";"7";2;"8";0;1657;FALSE;FALSE;FALSE;FALSE;FALSE;13,6051905190185;2,45688333333333;1440
"45";"7";2;"9";1657;3631;FALSE;FALSE;FALSE;FALSE;FALSE;13,6051785977222;2,9842;1440
"46";"7";2;"10";3631;5520;FALSE;FALSE;FALSE;FALSE;FALSE;13,6048117111481;4,78483333333333;1440
"47";"7";2;"11";5520;7521;FALSE;FALSE;FALSE;FALSE;FALSE;13,6035612829074;7,43948333333333;1440
"48";"7";2;"12";7521;9396;FALSE;FALSE;FALSE;FALSE;FALSE;13,6017177065185;7,57016666666667;1440
"49";"7";2;"13";9396;11362;FALSE;FALSE;FALSE;FALSE;FALSE;13,600920588463;10,01025;1440
"50";"7";2;"14";11362;13011;FALSE;FALSE;FALSE;FALSE;FALSE;13,5999322898519;10,16425;1440
"51";"7";2;"15";13011;14457;FALSE;FALSE;FALSE;TRUE;TRUE;13,5998256926296;10,18345;1440
"52";"7";2;"16";11362;13011;FALSE;FALSE;FALSE;FALSE;FALSE;13,5998123477222;11,3815833333333;1440
"53";"7";2;"17";13011;14457;FALSE;FALSE;FALSE;TRUE;TRUE;13,5989806116111;11,39895;1440
"54";"7";2;"18";11362;13011;FALSE;FALSE;FALSE;TRUE;FALSE;13,5989684935556;11,4971666666667;1440
"55";"7";2;"19";13011;14457;FALSE;FALSE;FALSE;FALSE;FALSE;13,5989003569815;12,0977;1440
"56";"7";2;"20";14457;16410;FALSE;FALSE;FALSE;FALSE;FALSE;13,5984833199444;12,2657833333333;1440
"57";"7";2;"21";16410;18292;FALSE;FALSE;FALSE;TRUE;TRUE;13,597786850037;13,1250166666667;1440
"58";"7";2;"22";14457;16410;FALSE;FALSE;FALSE;FALSE;FALSE;13,5977701255;13,9067166666667;1440
"59";"7";2;"23";16410;18292;FALSE;FALSE;FALSE;FALSE;FALSE;13,5972272782778;14,1040833333333;1440
"60";"7";2;"24";18292;19953;FALSE;FALSE;FALSE;TRUE;TRUE;13,5970899518889;14,1204666666667;1440
"61";"7";2;"25";16410;18292;FALSE;FALSE;FALSE;FALSE;FALSE;13,597078725037;15,3256833333333;1440
"62";"7";2;"26";18292;19953;FALSE;FALSE;FALSE;FALSE;FALSE;13,5962417574444;16,09505;1440
"63";"7";2;"27";19953;21897;FALSE;FALSE;FALSE;FALSE;FALSE;13,5957071162407;16,7295;1440
"64";"7";2;"28";21897;23832;FALSE;FALSE;FALSE;TRUE;TRUE;13,5952666764259;16,7487166666667;1440
"65";"7";2;"29";19953;21897;FALSE;FALSE;FALSE;TRUE;FALSE;13,5952535745741;16,7728166666667;1440
"66";"7";2;"30";18292;19953;FALSE;FALSE;FALSE;TRUE;FALSE;13,5952367111481;16,7966166666667;1440
"67";"7";2;"31";19953;21897;FALSE;FALSE;FALSE;FALSE;FALSE;13,5952202296667;17,5714666666667;1440
"68";"7";2;"32";21897;23832;FALSE;FALSE;FALSE;FALSE;FALSE;13,5946820236481;18,8540333333333;1440
"69";"7";2;"33";23832;25570;FALSE;FALSE;FALSE;TRUE;TRUE;13,5937914217963;18,8741;1440
"70";"7";2;"34";21897;23832;FALSE;FALSE;FALSE;FALSE;FALSE;13,5937775907778;19,8889166666667;1440
"71";"7";2;"35";23832;25570;FALSE;FALSE;FALSE;FALSE;FALSE;13,5930728685556;21,6387333333333;1440
"72";"7";2;"36";25570;27448;FALSE;FALSE;FALSE;FALSE;FALSE;13,5918577180926;22,5489166666667;1440
"73";"7";2;"37";27448;29298;FALSE;FALSE;FALSE;TRUE;TRUE;13,5912254611481;24,0037833333333;1440
"74";"7";2;"38";25570;27448;FALSE;FALSE;FALSE;FALSE;FALSE;13,5901751486481;24,0783666666667;1440
"75";"7";2;"39";27448;29298;FALSE;FALSE;FALSE;FALSE;FALSE;13,5901631926296;24,2268833333333;1440
"76";"7";2;"40";29298;31171;FALSE;FALSE;FALSE;FALSE;FALSE;13,5900600097593;25,0896;1440
"77";"7";2;"41";31171;33168;FALSE;FALSE;FALSE;TRUE;TRUE;13,5894610745741;25,1072666666667;1440
"78";"7";2;"42";29298;31171;FALSE;FALSE;FALSE;FALSE;FALSE;13,5894487713333;25,9643666666667;1440
"79";"7";2;"43";31171;33168;FALSE;FALSE;FALSE;FALSE;FALSE;13,5888537018889;26,85775;1440
"80";"7";2;"44";33168;35161;FALSE;FALSE;FALSE;FALSE;FALSE;13,5882332620741;27,55405;1440
"81";"7";2;"45";35161;37095;FALSE;FALSE;FALSE;TRUE;TRUE;13,5877497551296;27,5734333333333;1440
"82";"7";2;"46";33168;35161;FALSE;FALSE;FALSE;FALSE;FALSE;13,5877362481852;28,1587166666667;1440
"83";"7";2;"47";35161;37095;FALSE;FALSE;FALSE;FALSE;FALSE;13,5873296393889;29,36005;1440
"84";"7";2;"48";37095;39072;FALSE;FALSE;FALSE;TRUE;TRUE;13,5864954264259;29,3785833333333;1440
"85";"7";2;"49";35161;37095;FALSE;FALSE;FALSE;TRUE;FALSE;13,5864829148519;29,4199666666667;1440
"86";"7";2;"50";37095;39072;FALSE;FALSE;FALSE;FALSE;FALSE;13,5864538755;30,7436666666667;1440
"87";"7";2;"51";39072;41118;FALSE;FALSE;FALSE;TRUE;TRUE;13,585534662537;30,7607166666667;1440
"88";"7";2;"52";37095;39072;FALSE;FALSE;FALSE;TRUE;FALSE;13,585522787537;30,9533166666667;1440
"89";"7";2;"53";39072;41118;FALSE;FALSE;FALSE;FALSE;FALSE;13,5853892342963;32,1141666666667;1440
"90";"7";2;"54";41118;43289;FALSE;FALSE;FALSE;FALSE;FALSE;13,5845829032778;33,5939666666667;1440
"91";"7";2;"55";43289;45286;FALSE;FALSE;FALSE;FALSE;FALSE;13,5835550907778;34,16855;1440
"92";"7";2;"56";45286;47057;FALSE;FALSE;FALSE;TRUE;TRUE;13,583156213463;34,1835833333333;1440
"93";"7";2;"57";43289;45286;FALSE;FALSE;FALSE;FALSE;FALSE;13,5831458546667;34,40535;1440
"94";"7";2;"58";45286;47057;FALSE;FALSE;FALSE;TRUE;TRUE;13,5829917805926;34,5449;1440
"95";"7";2;"59";43289;45286;FALSE;FALSE;FALSE;TRUE;FALSE;13,5823100676296;35,4050666666667;1440
"96";"7";2;"60";45286;47057;FALSE;FALSE;FALSE;TRUE;TRUE;13,5822975907778;35,4466333333333;1440
"97";"7";2;"61";43289;45286;FALSE;FALSE;FALSE;TRUE;FALSE;13,582268713463;35,6244166666667;1440
"98";"7";2;"62";45286;47057;FALSE;FALSE;FALSE;FALSE;FALSE;13,5821452065185;36,1850333333333;1440
"99";"7";2;"63";47057;48835;FALSE;FALSE;FALSE;FALSE;FALSE;13,5817559819815;36,72775;1440
"100";"7";2;"64";48835;50422;FALSE;FALSE;FALSE;FALSE;FALSE;13,5813792342963;37,2603833333333;1440
"101";"7";2;"65";50422;51994;FALSE;FALSE;FALSE;FALSE;FALSE;13,5810092342963;38,09825;1440
"102";"7";2;"66";51994;53864;FALSE;FALSE;FALSE;FALSE;FALSE;13,5804275560556;39,0083;1440
"103";"7";2;"67";53864;55588;FALSE;FALSE;FALSE;FALSE;FALSE;13,5797953222593;39,4801666666667;1440
"104";"7";2;"68";55588;56567;FALSE;FALSE;FALSE;TRUE;TRUE;13,5794679148519;39,9448;1440
"105";"7";2;"69";53864;55588;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791450907778;39,9510333333333;1440
"106";"7";2;"70";51994;53864;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791408893889;39,9568666666667;1440
"107";"7";2;"71";50422;51994;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791367805926;39,96255;1440
"108";"7";2;"72";48835;50422;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791328338333;39,9735333333333;1440
"109";"7";2;"73";47057;48835;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791251255;39,9791;1440
"110";"7";2;"74";45286;47057;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791212713333;39,9848;1440
"111";"7";2;"75";43289;45286;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791172551296;39,9904333333333;1440
"112";"7";2;"76";41118;43289;FALSE;FALSE;FALSE;TRUE;FALSE;13,579113412537;39,9963333333333;1440
"113";"7";2;"77";39072;41118;FALSE;FALSE;FALSE;TRUE;FALSE;13,579109350037;40,00275;1440
"114";"7";2;"78";37095;39072;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791047319815;40,0084333333333;1440
"115";"7";2;"79";35161;37095;FALSE;FALSE;FALSE;TRUE;FALSE;13,5791008893889;40,0141166666667;1440
"116";"7";2;"80";33168;35161;FALSE;FALSE;FALSE;TRUE;FALSE;13,579096850037;40,0197833333333;1440
"117";"7";2;"81";31171;33168;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790930768889;40,0263833333333;1440
"118";"7";2;"82";29298;31171;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790884241111;40,032;1440
"119";"7";2;"83";27448;29298;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790846741111;40,0375166666667;1440
"120";"7";2;"84";25570;27448;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790808315185;40,04315;1440
"121";"7";2;"85";23832;25570;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790768731852;40,04875;1440
"122";"7";2;"86";21897;23832;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790730421667;40,0543166666667;1440
"123";"7";2;"87";19953;21897;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790689680926;40,0599;1440
"124";"7";2;"88";18292;19953;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790653454074;40,0653666666667;1440
"125";"7";2;"89";16410;18292;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790614912407;40,0709166666667;1440
"126";"7";2;"90";14457;16410;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790576255;40,0763833333333;1440
"127";"7";2;"91";13011;14457;FALSE;FALSE;FALSE;TRUE;FALSE;13,579053713463;40,0819833333333;1440
"128";"7";2;"92";11362;13011;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790496162407;40,08775;1440
"129";"7";2;"93";9396;11362;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790459356852;40,0931;1440
"130";"7";2;"94";7521;9396;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790420005;40,0987333333333;1440
"131";"7";2;"95";5520;7521;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790383315185;40,1042333333333;1440
"132";"7";2;"96";3631;5520;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790344889259;40,1097333333333;1440
"133";"7";2;"97";1657;3631;FALSE;FALSE;FALSE;TRUE;FALSE;13,5790306579074;40,1154833333333;1440
"134";"7";2;"98";0;1657;FALSE;FALSE;FALSE;FALSE;FALSE;13,5790265606852;40,3589166666667;1440
"135";"7";2;"99";1657;3631;FALSE;FALSE;FALSE;FALSE;FALSE;13,5788577296667;40,3791666666667;1440
"136";"7";2;"100";3631;5520;FALSE;FALSE;FALSE;FALSE;FALSE;13,5788435398519;40,3955166666667;1440
"137";"7";2;"101";5520;7521;FALSE;FALSE;FALSE;FALSE;FALSE;13,5788322551296;40,4124666666667;1440
"138";"7";2;"102";7521;9396;FALSE;FALSE;FALSE;FALSE;FALSE;13,5788202065185;40,42995;1440
"139";"7";2;"103";9396;11362;FALSE;FALSE;FALSE;TRUE;TRUE;13,5788082157778;40,44595;1440
"140";"7";2;"104";11362;13011;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787969194815;40,45905;1440
"141";"7";2;"105";13011;14457;FALSE;FALSE;FALSE;TRUE;FALSE;13,578788088463;40,4744666666667;1440
"142";"7";2;"106";14457;16410;FALSE;FALSE;FALSE;TRUE;FALSE;13,578777313;40,4910666666667;1440
"143";"7";2;"107";16410;18292;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787657967963;40,5052333333333;1440
"144";"7";2;"108";18292;19953;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787559588333;40,5210666666667;1440
"145";"7";2;"109";19953;21897;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787448824444;40,5332166666667;1440
"146";"7";2;"110";21897;23832;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787365491111;40,5454;1440
"147";"7";2;"111";23832;25570;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787281694815;40,5607166666667;1440
"148";"7";2;"112";25570;27448;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787175213333;40,5748333333333;1440
"149";"7";2;"113";27448;29298;FALSE;FALSE;FALSE;TRUE;FALSE;13,5787076717963;40,5888;1440
"150";"7";2;"114";29298;31171;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786977296667;40,60335;1440
"151";"7";2;"115";31171;33168;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786878454074;40,6181833333333;1440
"152";"7";2;"116";33168;35161;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786774403148;40,6330833333333;1440
"153";"7";2;"117";35161;37095;FALSE;FALSE;FALSE;TRUE;FALSE;13,578667162537;40,6458833333333;1440
"154";"7";2;"118";37095;39072;FALSE;FALSE;FALSE;TRUE;FALSE;13,578658100037;40,6613333333333;1440
"155";"7";2;"119";39072;41118;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786473477222;40,67795;1440
"156";"7";2;"120";41118;43289;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786358430926;40,6924333333333;1440
"157";"7";2;"121";43289;45286;FALSE;FALSE;FALSE;FALSE;FALSE;13,578625900963;40,7090833333333;1440
"158";"7";2;"122";45286;47057;FALSE;FALSE;FALSE;TRUE;TRUE;13,5786141995741;40,72475;1440
"159";"7";2;"123";47057;48835;FALSE;FALSE;FALSE;TRUE;FALSE;13,5786035398519;40,7389;1440
"160";"7";2;"124";48835;50422;FALSE;FALSE;FALSE;TRUE;FALSE;13,5785936208704;40,7531833333333;1440
"161";"7";2;"125";50422;51994;FALSE;FALSE;FALSE;TRUE;FALSE;13,578583713463;40,7679;1440
"162";"7";2;"126";51994;53864;FALSE;FALSE;FALSE;FALSE;FALSE;13,5785735977222;40,7847833333333;1440
"163";"7";2;"127";53864;55588;FALSE;FALSE;FALSE;FALSE;FALSE;13,578561688;40,8015666666667;1440
"164";"7";2;"128";55588;56567;FALSE;FALSE;FALSE;FALSE;FALSE;13,578550275963;40,8819833333333;1440
"165";"8";2;"10";0;941;TRUE;FALSE;TRUE;FALSE;FALSE;13,8465771313553;6,66666666666667e-05;1280
"166";"8";2;"11";0;562;FALSE;FALSE;FALSE;FALSE;FALSE;13,843564110522;8,79391666666667;639
"167";"8";3;"13";0;941;FALSE;FALSE;TRUE;FALSE;FALSE;7,85773612441088;0,0986;1280
"168";"8";3;"14";941;2227;FALSE;FALSE;FALSE;TRUE;TRUE;7,85767514061458;0,10875;1280
"169";"8";3;"15";0;941;FALSE;FALSE;FALSE;FALSE;FALSE;7,85766922626273;1,11755;1280
"170";"8";3;"16";941;2227;FALSE;FALSE;FALSE;FALSE;FALSE;7,85696777950347;3,30393333333333;1280
"171";"8";3;"17";2227;3525;FALSE;FALSE;FALSE;FALSE;FALSE;7,85544974709607;4,97395;1280
"172";"8";3;"18";3525;4620;FALSE;FALSE;FALSE;FALSE;FALSE;7,85339507117014;7,6425;1280
"173";"8";3;"19";4620;5907;FALSE;FALSE;FALSE;FALSE;FALSE;7,85243676098495;8,91403333333333;1280
"174";"8";3;"20";5907;7080;FALSE;FALSE;FALSE;FALSE;FALSE;7,85155306885532;10,3317333333333;1280
"175";"8";3;"21";7080;8077;FALSE;FALSE;FALSE;FALSE;FALSE;7,85056894848495;11,3211166666667;1280
"176";"8";3;"22";8077;9293;FALSE;FALSE;FALSE;FALSE;FALSE;7,84988189987384;12,5137666666667;1280
"177";"8";3;"23";9293;10203;FALSE;FALSE;FALSE;FALSE;FALSE;7,84905313829977;13,3572166666667;1280
"178";"8";3;"24";10203;11523;FALSE;FALSE;FALSE;FALSE;FALSE;7,84846767533681;14,7828666666667;1280
"179";"8";3;"25";11523;12867;FALSE;FALSE;FALSE;FALSE;FALSE;7,84747797626273;16,2973166666667;1280
"180";"8";3;"26";12867;14206;FALSE;FALSE;FALSE;FALSE;FALSE;7,84642512904051;17,7535;1280
"181";"8";3;"27";14206;15379;FALSE;FALSE;FALSE;FALSE;FALSE;7,84541504802199;19,1161333333333;1280
"182";"8";3;"28";15379;16806;FALSE;FALSE;FALSE;FALSE;FALSE;7,84446908737384;20,6669333333333;1280
"183";"8";3;"29";16806;17915;FALSE;FALSE;FALSE;FALSE;FALSE;7,84339196931829;21,7144333333333;1280
"184";"8";3;"30";17915;19102;FALSE;FALSE;FALSE;FALSE;FALSE;7,84266407579977;22,7838;1280
"185";"8";3;"31";19102;20359;FALSE;FALSE;FALSE;FALSE;FALSE;7,84192149478125;23,9653166666667;1280
"186";"8";3;"32";20359;21253;FALSE;FALSE;FALSE;FALSE;FALSE;7,84110097394792;24,7759166666667;1280
"187";"8";3;"33";21253;22325;FALSE;FALSE;FALSE;FALSE;FALSE;7,8405380341331;26,3161166666667;1280
"188";"8";3;"34";22325;23274;FALSE;FALSE;FALSE;FALSE;FALSE;7,83946894848495;27,0051666666667;1280
"189";"8";3;"35";23274;24239;FALSE;FALSE;FALSE;FALSE;FALSE;7,83899003644792;27,8671166666667;1280
"190";"8";3;"36";24239;25602;FALSE;FALSE;FALSE;FALSE;FALSE;7,83839132117014;29,0064833333333;1280
"191";"8";3;"37";25602;26727;FALSE;FALSE;FALSE;FALSE;FALSE;7,8376005341331;29,9802833333333;1280
"192";"8";3;"38";26727;28087;FALSE;FALSE;FALSE;FALSE;FALSE;7,83692281422569;31,2607833333333;1280
"193";"8";3;"39";28087;29441;FALSE;FALSE;FALSE;FALSE;FALSE;7,83603430728125;32,41265;1280
"194";"8";3;"40";29441;30726;FALSE;FALSE;FALSE;FALSE;FALSE;7,83463787209606;34,2925166666667;1280
"195";"8";3;"41";30726;31708;FALSE;FALSE;FALSE;FALSE;FALSE;7,83392929570718;35,1876666666667;1280
"196";"8";3;"42";31708;32907;FALSE;FALSE;FALSE;FALSE;FALSE;7,8333077679294;36,3656;1280
"197";"8";3;"43";32907;34105;FALSE;FALSE;FALSE;FALSE;FALSE;7,83249038367014;37,36845;1280
"198";"8";3;"44";34105;35227;FALSE;FALSE;FALSE;FALSE;FALSE;7,83179313829977;38,2989833333333;1280
"199";"8";3;"45";35227;36426;FALSE;FALSE;FALSE;FALSE;FALSE;7,83114755959607;39,1181;1280
"200";"8";3;"46";36426;37507;FALSE;FALSE;FALSE;FALSE;FALSE;7,83027872857755;40,50865;1280
"201";"8";3;"47";37507;38492;FALSE;FALSE;FALSE;TRUE;TRUE;7,82961253644792;40,7804;1280
"202";"8";3;"48";36426;37507;FALSE;FALSE;FALSE;FALSE;FALSE;7,82942385589236;41,3150166666667;1280
"203";"8";3;"49";37507;38492;FALSE;FALSE;FALSE;FALSE;FALSE;7,8290517841331;41,96315;1280
"204";"8";3;"50";38492;39523;FALSE;FALSE;FALSE;FALSE;FALSE;7,82860261746644;42,8415;1280
"205";"8";3;"51";39523;40517;FALSE;FALSE;FALSE;FALSE;FALSE;7,82799281422569;43,71725;1280
"206";"8";3;"52";40517;41293;FALSE;FALSE;FALSE;FALSE;FALSE;7,82738502487384;44,3809833333333;1280
"207";"8";3;"53";41293;42416;FALSE;FALSE;FALSE;FALSE;FALSE;7,82692332348495;45,2366166666667;1280
"208";"8";3;"54";42416;43586;FALSE;FALSE;FALSE;FALSE;FALSE;7,82632875172569;46,24295;1280
"209";"8";3;"55";43586;44811;FALSE;FALSE;FALSE;FALSE;FALSE;7,82563114755903;47,2568666666667;1280
"210";"8";3;"56";44811;45858;FALSE;FALSE;FALSE;FALSE;FALSE;7,82492573089236;48,0808666666667;1280
"211";"8";3;"57";45858;47072;FALSE;FALSE;FALSE;FALSE;FALSE;7,82435338135532;49,2202333333333;1280
"212";"8";3;"58";47072;47377;FALSE;FALSE;FALSE;FALSE;FALSE;7,82356264061458;49,56405;1280
"213";"8";3;"59";46745;47294;FALSE;FALSE;TRUE;FALSE;FALSE;7,82255317302199;50,7110333333333;639
"214";"8";3;"60";47294;47377;FALSE;FALSE;FALSE;TRUE;TRUE;7,8225283466331;50,7191166666667;639
"215";"8";3;"61";46745;47294;FALSE;FALSE;FALSE;TRUE;FALSE;7,82252291839236;50,7337;639
"216";"8";3;"62";47294;47377;FALSE;FALSE;FALSE;TRUE;TRUE;7,82251221237384;50,7612166666667;639
"217";"8";3;"63";46745;47294;FALSE;FALSE;FALSE;FALSE;FALSE;7,82153169154051;52,1674666666667;639
"218";"8";3;"64";47294;47377;FALSE;FALSE;FALSE;FALSE;FALSE;7,82151636746643;52,2205333333333;639
"219";"8";3;"65";47072;47377;FALSE;FALSE;FALSE;FALSE;FALSE;7,8207318304294;53,3302666666667;1280
"220";"9";1;"1";0;1635;FALSE;FALSE;FALSE;FALSE;FALSE;13,993580305184;0,42865;1440
"221";"9";1;"2";1635;3647;FALSE;FALSE;FALSE;FALSE;FALSE;13,9935700042581;0,440533333333333;1440
"222";"9";1;"3";3647;5314;FALSE;FALSE;FALSE;FALSE;FALSE;13,9935614741655;0,462166666666667;1440
"223";"9";1;"4";5314;6805;FALSE;FALSE;FALSE;TRUE;TRUE;13,993546705647;0,4744;1440
"224";"9";1;"5";6805;8365;FALSE;FALSE;FALSE;TRUE;FALSE;13,9935424579618;0,47505;1440
"225";"9";1;"6";8365;10296;FALSE;FALSE;FALSE;TRUE;FALSE;13,9935376315729;0,487133333333333;1440
"226";"9";1;"7";10296;11912;FALSE;FALSE;FALSE;TRUE;FALSE;13,9935335112025;0,493283333333333;1440
"227";"9";1;"8";11912;13582;FALSE;FALSE;FALSE;TRUE;TRUE;13,9935293445359;0,508583333333333;1440
"228";"9";1;"9";10296;11912;FALSE;FALSE;FALSE;TRUE;FALSE;13,9935144602766;0,5227;1440
"229";"9";1;"10";8365;10296;FALSE;FALSE;FALSE;TRUE;FALSE;13,9935044834248;0,532883333333333;1440
"230";"9";1;"11";6805;8365;FALSE;FALSE;FALSE;TRUE;FALSE;13,9934977241655;0,540316666666667;1440
"231";"9";1;"12";5314;6805;FALSE;FALSE;FALSE;TRUE;FALSE;13,9934925389803;0,54795;1440
"232";"9";1;"13";3647;5314;FALSE;FALSE;FALSE;TRUE;FALSE;13,9934868908322;0,560216666666667;1440
