"";"UserId";"StoryId";"ReadingSessionNumber";"ReadingBlockNumber";"Condition";"ReadingSpeedDifference";"AbsReadingSpeedDifference";"RelativeSpeedDifference";"AbsRelativeSpeedDifference";"ReadingRate";"EngagedSpeedLabel";"StartLocation";"EndLocation";"FirstTimeUntilDeadlineDays";"FirstCumulativeRSTime";"WindowWidth"
"42";"7";"2";"2";"31";"NonAutonomousCondition";281,558322381466;281,558322381466;0,992833012520041;0,992833012520041;1,99283301252004;"DeepReading";19953;21897;13,5952202296667;17,5009833333333;1440
"43";"7";"2";"2";"32";"NonAutonomousCondition";65,73600391469;65,73600391469;0,231798777054892;0,231798777054892;1,23179877705489;"DeepReading";21897;23832;13,5946820236481;18,78355;1440
"44";"7";"2";"2";"34";"NonAutonomousCondition";157,875484581842;157,875484581842;0,556701686651225;0,556701686651225;1,55670168665122;"DeepReading";21897;23832;13,5937775907778;19,8184333333333;1440
"45";"7";"2";"2";"35";"NonAutonomousCondition";-83,569859620048;83,569859620048;-0,294684649278585;0,294684649278585;0,705315350721415;"DeepReading";23832;25570;13,5930728685556;21,56825;1440
"46";"7";"2";"2";"36";"NonAutonomousCondition";157,949083656468;157,949083656468;0,556961212245644;0,556961212245644;1,55696121224564;"DeepReading";25570;27448;13,5918577180926;22,4784333333333;1440
"47";"7";"2";"2";"37";"NonAutonomousCondition";-11,387605518486;11,387605518486;-0,0401550577396555;0,0401550577396555;0,959844942260345;"DeepReading";27448;29298;13,5912254611481;23,9333;1440
"48";"7";"2";"2";"40";"NonAutonomousCondition";201,065597645762;201,065597645762;0,70899897874205;0,70899897874205;1,70899897874205;"DeepReading";29298;31171;13,5900600097593;25,0191166666667;1440
"49";"7";"2";"2";"42";"NonAutonomousCondition";204,214063852538;204,214063852538;0,720101123272716;0,720101123272716;1,72010112327272;"DeepReading";29298;31171;13,5894487713333;25,8938833333333;1440
"50";"7";"2";"2";"43";"NonAutonomousCondition";182,02870600672;182,02870600672;0,641870952423579;0,641870952423579;1,64187095242358;"DeepReading";31171;33168;13,5888537018889;26,7872666666667;1440
"51";"7";"2";"2";"44";"NonAutonomousCondition";325,385846485984;325,385846485984;1,14737794807705;1,14737794807705;2,14737794807705;"DeepReading";33168;35161;13,5882332620741;27,4835666666667;1440
"52";"7";"2";"2";"47";"NonAutonomousCondition";62,710312392359;62,710312392359;0,221129561513104;0,221129561513104;1,2211295615131;"DeepReading";35161;37095;13,5873296393889;29,2895666666667;1440
"53";"7";"2";"2";"50";"NonAutonomousCondition";26,154841809802;26,154841809802;0,0922273941909244;0,0922273941909244;1,09222739419092;"DeepReading";37095;39072;13,5864538755;30,6731833333333;1440
"54";"7";"2";"2";"53";"NonAutonomousCondition";82,436142612577;82,436142612577;0,290686928087636;0,290686928087636;1,29068692808764;"DeepReading";39072;41118;13,5853892342963;32,0436833333333;1440
"55";"7";"2";"2";"54";"NonAutonomousCondition";24,506885205805;24,506885205805;0,0864163575793626;0,0864163575793626;1,08641635757936;"DeepReading";41118;43289;13,5845829032778;33,5234833333333;1440
"56";"7";"2";"2";"64";"NonAutonomousCondition";322,640417034989;322,640417034989;1,13769699469788;1,13769699469788;2,13769699469788;"DeepReading";48835;50422;13,5813792342963;37,1899;1440
"57";"7";"2";"2";"65";"NonAutonomousCondition";110,38415446484;110,38415446484;0,389237411577285;0,389237411577285;1,38923741157729;"DeepReading";50422;51994;13,5810092342963;38,0277666666667;1440
"58";"7";"2";"2";"66";"NonAutonomousCondition";161,260444384994;161,260444384994;0,568637756628476;0,568637756628476;1,56863775662848;"DeepReading";51994;53864;13,5804275560556;38,9378166666667;1440
"59";"7";"2";"2";"68";"NonAutonomousCondition";150,942385287481;150,942385287481;0,532254141289042;0,532254141289042;1,53225414128904;"DeepReading";55588;56567;13,5794679148519;39,8743166666667;1440
"60";"8";"8";"3";"15";"AutonomousCondition";1,764351829221;1,764351829221;0,00927147143802895;0,00927147143802895;1,00927147143803;"DeepReading";0;941;7,85766922626273;1,11755;1280
"61";"8";"8";"3";"16";"AutonomousCondition";-64,954005543646;64,954005543646;-0,34132603101581;0,34132603101581;0,65867396898419;"DeepReading";941;2227;7,85696777950347;3,30393333333333;1280
"62";"8";"8";"3";"18";"AutonomousCondition";-27,251592675332;27,251592675332;-0,143204070155155;0,143204070155155;0,856795929844845;"DeepReading";3525;4620;7,85339507117014;7,6425;1280
"63";"8";"8";"3";"19";"AutonomousCondition";34,452467452861;34,452467452861;0,181043861359475;0,181043861359475;1,18104386135947;"DeepReading";4620;5907;7,85243676098495;8,91403333333333;1280
"64";"8";"8";"3";"20";"AutonomousCondition";-5,418734546569;5,418734546569;-0,0284748437056101;0,0284748437056101;0,97152515629439;"DeepReading";5907;7080;7,85155306885532;10,3317333333333;1280
"65";"8";"8";"3";"21";"AutonomousCondition";28,026153706201;28,026153706201;0,14727430170182;0,14727430170182;1,14727430170182;"DeepReading";7080;8077;7,85056894848495;11,3211166666667;1280
"66";"8";"8";"3";"22";"AutonomousCondition";37,618035619501;37,618035619501;0,197678567859649;0,197678567859649;1,19767856785965;"DeepReading";8077;9293;7,84988189987384;12,5137666666667;1280
