"";"UserId";"StoryId";"EngagementTypeId";"Engagement";"ReadingSessionNumber";"Condition";"ContinuousEngagementMinutes";"ContinuousEngagementSeconds";"FirstCumulativeRSTime";"LastCumulativeRSTime";"FirstPercentageLocation";"LastPercentageLocation";"DaysUntilDeadline";"PercentageLocationMoved"
"99";"29";"4";1;"Engagement";"2";"AutonomousCondition";2,79056666666667;167,434;1,85136666666667;2,79056666666667;0,184027701680949;0,235990269346249;13,9869000639502;0,0519625676653
"100";"29";"4";1;"Engagement";"5";"AutonomousCondition";1,5731;94,386;0,0151;1,5731;0,953472572267637;0,994981261916764;13,2842732352465;0,0415086896491269
"101";"29";"4";2;"Engagement";"4";"AutonomousCondition";4,6493;278,958;1,42006666666667;4,71316666666667;0,235990269346249;0,295886388042692;13,3350353995984;0,059896118696443
"102";"29";"4";3;"Engagement";"1";"AutonomousCondition";6,3394;380,364;0,838183333333333;7,06471666666667;0,0210611672401324;0,153937189068356;13,9897754227465;0,132876021828224
"103";"29";"4";6;"Engagement";"4";"AutonomousCondition";0,572366666666667;34,342;5,46158333333333;5,46158333333333;0,322163536347498;0,322163536347498;13,3343359088576;0
"104";"29";"4";12;"Engagement";"4";"AutonomousCondition";25,3875666666667;1523,254;9,32428333333333;6,64328333333333;0,384316991387056;0,322163536347498;13,333673003765;-0,062153455039558
"105";"30";"3";3;"Engagement";"1";"NonAutonomousCondition";19,2091666666667;1152,55;4,5258;3,2032;0,0890700043661767;0,042060835395139;13,9904652338877;-0,0470091689710377
"106";"31";"9";3;"Engagement";"1";"AutonomousCondition";5,54238333333333;332,543;1,39178333333333;1,3611;0,132593781122054;0,0369038397698351;13,9887679294838;-0,0956899413522189
"107";"31";"9";5;"Engagement";"1";"AutonomousCondition";37,3612166666667;2241,673;25,0271;30,6707166666667;0,44315038176386;0,507690605289366;13,9684072466134;0,064540223525506
"108";"32";"3";3;"Engagement";"1";"NonAutonomousCondition";13,2191333333333;793,148;0,38725;10,4027833333333;0,013768010478824;0,750574879930141;13,9893060864074;0,736806869451317
"109";"34";"2";4;"Engagement";"4";"NonAutonomousCondition";3,85048333333333;231,029;4,16373333333333;4,16373333333333;0,0938002722435342;0,0938002722435342;8,78196342747685;0
"110";"34";"2";6;"Engagement";"4";"NonAutonomousCondition";9,7488;584,928;4,77555;13,9482166666667;0,0938002722435342;0,338784096734845;8,772558450625;0,244983824491311
"111";"34";"2";10;"Engagement";"4";"NonAutonomousCondition";29,6232666666667;1777,396;44,6344333333333;16,8564666666667;0,881202821432991;0,338784096734845;8,77170295293982;-0,542418724698146
"112";"34";"2";12;"Engagement";"2";"NonAutonomousCondition";6,95581666666667;417,349;67,2373833333333;67,2310166666667;0;0;12,7499220038657;0
"113";"34";"2";20;"Engagement";"2";"NonAutonomousCondition";2,65755;159,453;81,9247833333333;81,9247833333333;0,0938002722435342;0,0938002722435342;12,7399372469213;0
"114";"35";"2";3;"Engagement";"1";"NonAutonomousCondition";21,9216666666667;1315,3;1,5756;18,2888;0,449148797001786;0,145243693319427;13,9771926896192;-0,303905103682359
"115";"35";"2";9;"Engagement";"1";"NonAutonomousCondition";20,2251666666667;1213,51;38,2525833333333;40,9759166666667;0,252390970000177;0,280481552848834;13,9614374581377;0,028090582848657
"116";"35";"2";11;"Engagement";"1";"NonAutonomousCondition";25,31785;1519,071;53,9641833333333;70,6226;0,362472819841957;0,517934484770272;13,9408494951748;0,155461664928315
"117";"35";"2";13;"Engagement";"1";"NonAutonomousCondition";25,1131166666667;1506,787;82,79585;96,1099166666667;0,586348931355737;0,69072073823961;13,9231500970266;0,104371806883873
"118";"35";"2";17;"Engagement";"1";"NonAutonomousCondition";14,6694;880,164;110,138;116,263983333333;0,765269503420722;0,831880778545795;13,909154217397;0,066611275125073
"119";"35";"2";19;"Engagement";"1";"NonAutonomousCondition";9,7015;582,09;122,3701;131,16155;0,891367758587162;0,98269308961055;13,8996917289711;0,091325331023388
"120";"36";"1";3;"Engagement";"1";"AutonomousCondition";28,7772;1726,632;14,5751;29,2998166666667;0,369540630940636;0,982770652357004;13,9743489147847;0,613230021416368
"121";"37";"6";3;"Engagement";"1";"AutonomousCondition";34,24745;2054,847;20,3044333333333;5,25828333333333;0,574380048179113;0,113957772424543;13,9886514480127;-0,46042227575457
"122";"38";"8";5;"Engagement";"1";"NonAutonomousCondition";6,32776666666667;379,666;2,25423333333333;2,2604;0;0;13,4417653995741;0
"123";"38";"8";7;"Engagement";"1";"NonAutonomousCondition";3,79298333333333;227,579;12,6444333333333;12,6507;0;0;13,4345499829074;0
"124";"38";"8";9;"Engagement";"1";"NonAutonomousCondition";11,9273666666667;715,642;15,61625;15,6778833333333;0;0,0198619583342128;13,4324819157778;0,0198619583342128
"125";"38";"8";13;"Engagement";"1";"NonAutonomousCondition";7,37701666666667;442,621;39,30045;41,6264166666667;0,074403191421998;0,074403191421998;13,4144281657778;0
"126";"38";"8";15;"Engagement";"1";"NonAutonomousCondition";19,6779666666667;1180,678;60,38215;54,9729666666667;0,149439601494396;0,0975156721615974;13,4051600407778;-0,0519239293327986
"127";"38";"8";17;"Engagement";"1";"NonAutonomousCondition";11,0717;664,302;79,1524833333333;79,14575;0,355953310678177;0,355953310678177;13,3892552606852;0
"128";"38";"8";19;"Engagement";"1";"NonAutonomousCondition";23,4501;1407,006;82,2526333333333;98,0262666666667;0,406716339151909;0,652574033813876;13,375261638;0,245857694661967
"129";"38";"8";21;"Engagement";"1";"NonAutonomousCondition";11,8884;713,304;116,59075;119,016683333333;0,852059015978217;0,913861156257256;13,3607840106852;0,061802140279039
"130";"38";"8";23;"Engagement";"1";"NonAutonomousCondition";4,29696666666667;257,818;121,276716666667;123,96155;0,913861156257256;0,990142896342107;13,3575873671667;0,076281740084851
"131";"39";"2";3;"Engagement";"1";"NonAutonomousCondition";0,312833333333333;18,77;0,700016666666667;0,718716666666667;0,0165997843265508;0,0165997843265508;13,994929885728;0
"132";"39";"2";9;"Engagement";"1";"NonAutonomousCondition";29,8545166666667;1791,271;18,667;11,0023833333333;0,305885056658476;0,144289073134513;13,9883451635058;-0,161595983523963
"133";"39";"2";11;"Engagement";"1";"NonAutonomousCondition";3,61468333333333;216,881;35,1890166666667;35,1792;0,665299556278396;0,643166510509661;13,9710037167465;-0,022133045768735
"134";"39";"2";25;"Engagement";"1";"NonAutonomousCondition";11,1893333333333;671,36;66,5508;62,5351333333333;0,9597998833242;0,864620715258013;13,9520084389688;-0,095179168066187
"135";"40";"1";3;"Engagement";"1";"AutonomousCondition";0,4521;27,126;0,3613;0,671916666666667;0,0335683519022066;0,0775080010587867;13,9653830670509;0,0439396491565801
"136";"40";"1";9;"Engagement";"1";"AutonomousCondition";2,4007;144,042;8,40805;8,41386666666667;0,0335683519022066;0,0335683519022066;13,9600103239954;0
"137";"40";"1";13;"Engagement";"1";"AutonomousCondition";21,6485666666667;1298,914;40,2055333333333;40,1825166666667;0,0775080010587867;0,0335683519022066;13,9379463888102;-0,0439396491565801
"138";"40";"1";15;"Engagement";"1";"AutonomousCondition";3,84586666666667;230,752;53,46365;53,46365;0,26325288158433;0,26325288158433;13,929183553162;0
"139";"40";"1";17;"Engagement";"1";"AutonomousCondition";23,5189333333333;1411,136;62,6015833333333;60,1808;0,377698101402892;0,329836128690714;13,926011666588;-0,047861972712178
"140";"40";"1";19;"Engagement";"1";"AutonomousCondition";26,8188;1609,128;83,1985333333333;104,779416666667;0,629208075655124;0,944943090213442;13,8930848263102;0,315735014558318
"141";"41";"1";17;"Engagement";"1";"AutonomousCondition";22,52675;1351,605;19,92285;19,916;0,36051688042929;0,36051688042929;13,0598621295185;0
"142";"41";"1";21;"Engagement";"1";"AutonomousCondition";16,65815;999,489;26,8977833333333;42,0692833333333;0,50992612556248;0,8983564742402;13,0446815971111;0,38843034867772
"143";"41";"1";23;"Engagement";"1";"AutonomousCondition";2,74145;164,487;43,0120333333333;44,84495;0,8983564742402;0,96137834781144;13,0423908679444;0,06302187357124
"144";"42";"6";6;"Engagement";"1";"AutonomousCondition";5,1419;308,514;54,48415;54,6194166666667;0;0,0805441405696472;13,9563982710741;0,0805441405696472
"145";"42";"6";9;"Engagement";"1";"AutonomousCondition";14,5084166666667;870,505;66,4901833333333;65,6636666666667;0,229304236927873;0,193878418591469;13,9115486298704;-0,035425818336404
"146";"42";"6";11;"Engagement";"1";"AutonomousCondition";7,59221666666667;455,533;74,8757666666667;81,8445;0,650531387275046;0,969902224741392;13,9002987919074;0,319370837466346
"147";"43";"2";2;"Engagement";"2";"AutonomousCondition";3,28078333333333;196,847;1,11418333333333;1,10675;0,110170240599643;0,110170240599643;0,934705457565972;0
"148";"43";"2";4;"Engagement";"2";"AutonomousCondition";25,6749666666667;1540,498;3,32605;28,9979166666667;0,159368536425831;0,99849735711634;0,914657772380787;0,839128820690509
"149";"43";"2";5;"Engagement";"1";"AutonomousCondition";6,78563333333333;407,138;1,53341666666667;8,20478333333333;0,475188714268036;0,110170240599643;11,0751969274734;-0,365018473668393
"150";"44";"6";2;"Engagement";"4";"NonAutonomousCondition";9,22713333333333;553,628;0,03325;0,07475;0;0,0184214255349299;6,85019368498495;0,0184214255349299
"151";"44";"6";2;"Engagement";"5";"NonAutonomousCondition";0,436466666666667;26,188;0,9536;0,9536;0,60742525152331;0,60742525152331;6,52806841878125;0
"152";"44";"6";4;"Engagement";"4";"NonAutonomousCondition";5,8792;352,752;12,5877333333333;12,5817833333333;0,0184214255349299;0,0184214255349299;6,84152084933681;0
"153";"44";"6";6;"Engagement";"4";"NonAutonomousCondition";9,4096;564,576;19,60805;24,7641833333333;0,0754144820745359;0,16703981861981;6,8336790206331;0,0916253365452741
"154";"44";"6";6;"Engagement";"5";"NonAutonomousCondition";10,1551833333333;609,311;15,5326833333333;15,5389833333333;0,728014737140428;0,728014737140428;6,51793893961458;0
"155";"44";"6";8;"Engagement";"4";"NonAutonomousCondition";9,91088333333333;594,653;25,3213;28,9561666666667;0,2;0,2;6,83013503915162;0
"156";"44";"6";10;"Engagement";"4";"NonAutonomousCondition";0,454516666666667;27,271;45,1942833333333;45,1942833333333;0,306419158282556;0,306419158282556;6,81916983081829;0
"157";"44";"6";10;"Engagement";"5";"NonAutonomousCondition";23,6254666666667;1417,528;42,1238833333333;36,3527666666667;0,886864106560862;0,835680884228426;6,50493841878125;-0,051183222332436
"158";"44";"6";12;"Engagement";"4";"NonAutonomousCondition";22,9175166666667;1375,051;46,7338166666667;68,1411166666667;0,306419158282556;0,60742525152331;6,80302918267014;0,301006093240754
